"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing"
"Kapuasi Basin","IdBrokE",1700,96.1,500,NA,500,1.4,0,0.00833333333333333,0.333333333333333,0,1,2,NA,6,NA,6,NA,1,NA,NA,NA,1,0.9,0,1,1,0,1,1,0
"Kapuasi Basin","IdBrokL",1900,96.1,NA,124450,500,1.8,0,0.0833333333333333,0.333333333333333,0,6,2,NA,6,NA,6,NA,1,NA,NA,NA,1,0.9,0,1,1,0,1,1,0
"Konya Plain","TrNeoER",-9600,47.1,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Konya Plain","TrNeoCR",-7000,51,NA,NA,NA,NA,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Konya Plain","TrNeoLT",-6600,49,NA,NA,4807.15754474298,1,0,0,0.166666666666667,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Konya Plain","TrClcER",-6000,80.4,4021.99638430777,NA,3182.45969116594,1.66014378858884,0.1,0.1,0.0142857142857143,0.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0
"Konya Plain","TrClcLT",-5000,90.2,NA,90,3294.20049328072,1.85605804542237,0.08,0.327272727272727,0.25,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1.0827686647785,NA,NA,NA,NA,0
"Konya Plain","TrBrzER",-3000,68.6,NA,NA,NA,2.35912594343698,0.228571428571429,0.44,0.166666666666667,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Konya Plain","TrBrzMD",-2000,72.5,70729.4454450088,17327.8525263996,9781.4558074867,2.55019485629233,0.36,0.777777777777778,0.95,1,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.45168145731173,NA,NA,NA,NA,1
"Konya Plain","TrHatOK",-1600,84.3,927666.95912223,76694.3141795135,12587.3221184185,3.4958912882486,0.875,0.766666666666667,0.714285714285714,0.833333333333333,3,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1
"Konya Plain","TrBrzL2",-1500,82.4,333091.913779912,176100.921504829,15902.8261854084,3.6,0.8625,0.79,0.8,0.966666666666667,3,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1
"Konya Plain","TrBrzL2",-1400,82.4,333091.913779912,64751.9753209324,15902.8261854084,3.6,0.8625,0.79,0.8,0.966666666666667,3,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1
"Konya Plain","TrHatNK",-1300,94.1,1486575.30586846,247927.863581589,17192.4004287223,4.01223917145772,0.9,0.727272727272727,0.714285714285714,0.833333333333333,3,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,4,1,0,1,1,1
"Konya Plain","TrHatNK",-1200,94.1,1486575.30586846,404254.65204212,17192.4004287223,4.01223917145772,0.9,0.727272727272727,0.714285714285714,0.833333333333333,3,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,4,1,0,1,1,1
"Konya Plain","TrNHitt",-1100,68.6,121476.665513448,544.177468207,15721.114037453,3.5,0.916666666666667,0.75,0.95,0.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,1,3,1,0,1,1,1
"Konya Plain","TrTabal",-900,35.3,NA,4108.96665809181,NA,3.54761765279404,0.7,0.9,0.966666666666667,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,1,NA,1,0,1,NA,1
"Konya Plain","TrPhryg",-800,62.7,1097833.01269237,1e+05,20276.8410848154,2.60037698931097,0.9,0.7375,0.783333333333333,0.8,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1.83404884192847,NA,NA,NA,NA,1
"Konya Plain","TrLydia",-600,60.8,NA,250000,23866.2379002778,2.87484551366988,0.94,0.925,0.78,0.971428571428571,5,0,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,1,3.30239388879885,NA,NA,NA,1,1
"Konya Plain","TrLysim",-300,82.4,3088400.06169993,420000,NA,3.63922299142675,0.725,0.83,0.816666666666667,0.9125,5,NA,NA,6,NA,6,NA,NA,NA,NA,NA,3,0.5,1,2,1,1,1,1,1
"Konya Plain","TrCappL",-100,76.5,405540.524468679,130000,NA,3.6,0.6625,0.68,0.8,0.9,5,2,NA,6,NA,6,NA,2,NA,NA,NA,3,NA,1,4,NA,1,1,1,1
"Konya Plain","TrRomDm",300,98,49498531.0474568,4264589.26828123,8e+05,6.69663551900826,0.827272727272727,0.991666666666667,0.833333333333333,0.9875,5,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,5,1,0,1,1,1
"Konya Plain","TrERom*",400,98,1.5e+07,1300000,3e+05,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrERom*",500,98,2e+07,1407046.84862013,5e+05,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrERom*",600,98,1.1e+07,1500000,150000,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM1",700,100,4500000,470000,80000,6.2,0.909090909090909,0.9,0.714285714285714,1,5,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM1",800,100,5e+06,520000,1e+05,6.2,0.909090909090909,0.9,0.714285714285714,1,5,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM2",900,98,7814107.37599577,610000,3e+05,6.35493746190963,0.909090909090909,0.916666666666667,0.714285714285714,1,5,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM2",1000,98,10791555.7127951,1150000,3e+05,6.35493746190963,0.909090909090909,0.916666666666667,0.714285714285714,1,5,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrRum**",1100,82.4,1735325.20203173,283062.129803541,37882.029646245,4.00655728455905,0.82,0.833333333333333,0.816666666666667,0.975,5,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm1",1400,90.2,7e+06,633000,25640.2374042999,3.6,0.872727272727273,0.89,1,0.9375,5,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Konya Plain","TrOttm2",1500,92.2,9e+06,2310000,282840.86642169,4.73433532639764,0.981818181818182,0.9,1,1,5,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm3",1600,96.1,2.8e+07,4836000,669411.777872581,5.98469221164119,0.990909090909091,0.916666666666667,1,1,5,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm4",1700,96.1,2.4e+07,4702920.35469326,7e+05,5.95685939930023,0.990909090909091,0.916666666666667,1,1,5,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm4",1800,94.1,2.4e+07,NA,570000,5.95685939930023,0.990909090909091,0.916666666666667,1,1,5,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Latium","ItLatCA",-3600,90.2,NA,NA,NA,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0
"Latium","ItLatBA",-1800,88.2,NA,NA,34.1206837513244,1.06215396843709,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0
"Latium","ItLatBA",-1200,88.2,NA,NA,178.434730628084,1.06215396843709,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0
"Latium","ItLatIA",-1000,84.3,NA,NA,178.434730628084,1.54122556733628,0.0909090909090909,0.15,0.233333333333333,0.0875,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0
"Latium","ItLatIA",-800,84.3,NA,NA,90.513271072492,1.54122556733628,0.0909090909090909,0.15,0.233333333333333,0.0875,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0
"Latium","ItRomRg",-700,84.3,37302.4629044011,1000,10696.0983828077,2.6413986014178,0.172727272727273,0.483333333333333,1,0.975,4,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,NA,1,1.10726054403944,NA,0,NA,1,1
"Latium","ItRomRg",-600,84.3,37302.4629044011,1000,37807.3632493838,2.6413986014178,0.254545454545455,0.483333333333333,1,0.975,4,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,NA,1,1.10726054403944,NA,0,NA,1,1
"Latium","ItRomER",-500,98,1e+05,1000,30000,3.4,0.272727272727273,0.658333333333333,0.833333333333333,0.95,5,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomER",-400,98,150000,1000,30000,3.4,0.272727272727273,0.658333333333333,0.833333333333333,0.95,5,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomER",-300,98,451321.168098897,30650.1280624863,57099.0713127786,4,0.272727272727273,0.658333333333333,0.833333333333333,0.95,5,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomMR",-200,98,3884423.29870957,730000,210000,4.14020228934523,0.272727272727273,0.833333333333333,0.833333333333333,0.975,5,2,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomLR",-100,98,30607274.3393312,3500000,4e+05,4.67191596809667,0.372727272727273,0.833333333333333,0.833333333333333,1,5,2,NA,4,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomPr",0,98,5e+07,4500000,1001698.60147121,7.29019284961631,0.645454545454546,0.991666666666667,0.833333333333333,1,5,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomPr",100,98,53034134.4995375,5800000,1182908.34736931,7.29019284961631,0.645454545454546,0.991666666666667,0.833333333333333,1,5,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomPr",200,98,67547100.5117081,5e+06,1e+06,7.29019284961631,0.645454545454546,0.991666666666667,0.833333333333333,1,5,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomWe",400,94.1,NA,2e+06,5e+05,7.74281704463283,0.909090909090909,0.990909090909091,0.833333333333333,1,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,0.666666666666667,1,8,1,1,1,1,1
"Latium","ItOstrg",500,96.1,5500000,635000,162885.302814704,5.31252288810409,0.736363636363636,0.975,0.833333333333333,0.9875,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItRav**",600,96.1,1e+06,50000,30000,5.14461824940068,0.663636363636364,0.833333333333333,0.833333333333333,0.9625,5,NA,NA,2.33333333333333,NA,5.66666666666667,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItRav**",700,96.1,1250000,50000,106116.590871772,5.14461824940068,0.663636363636364,0.833333333333333,0.833333333333333,0.9625,5,NA,NA,2.33333333333333,NA,5.66666666666667,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItStPet",800,92.2,760078.604467697,50000,84811.8787412083,5.4,0.7,0.818181818181818,0.833333333333333,0.95,5,4,NA,2.33333333333333,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItStPet",900,92.2,585525.769331985,50000,40000,5.4,0.7,0.818181818181818,0.833333333333333,0.95,5,4,NA,2.33333333333333,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItPapEM",1000,100,395162.013680245,14000,35000,5.8,0.909090909090909,0.725,0.7,1,4,4,NA,2.33333333333333,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapEM",1100,100,338356.152899016,6000,35000,5.8,0.909090909090909,0.725,0.7,1,4,4,NA,2.33333333333333,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapHM",1200,98,810170.783049094,44000,35000,4.10312274086515,0.9,0.725,0.842857142857143,1,5,0,NA,2.66666666666667,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapRn",1400,100,6e+05,44000,26945.3502355192,4.07698969058184,0.909090909090909,0.733333333333333,0.7,1,5,0,NA,2.66666666666667,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItPapRn",1500,100,1600000,44000,10000,4.07698969058184,0.909090909090909,0.733333333333333,0.7,1,5,0,NA,2.66666666666667,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItPapM1",1600,100,1600000,44000,99312,5.11713145520225,0.827272727272727,0.916666666666667,0.857142857142857,1,5,4,NA,2.66666666666667,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapM2",1700,100,1900000,44000,135000,5.4,0.827272727272727,0.833333333333333,0.842857142857143,1,5.4,4,NA,2.66666666666667,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapM2",1800,100,2300000,44000,158000,5.4,0.827272727272727,0.833333333333333,0.842857142857143,1,5.4,4,NA,2.66666666666667,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Lena River Valley","RuYakuE",1400,92.2,NA,NA,100,2,0,0,0.316666666666667,0,0.9,3,NA,2.33333333333333,NA,4,NA,NA,NA,NA,NA,2,0.1,0,NA,0,0,0,NA,0
"Lowland Andes","EcJivaE",1600,94.1,NA,NA,300,1.6,0,0.0833333333333333,0,0,3,1,NA,1,NA,2.66666666666667,NA,1,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0
"Lowland Andes","EcJivaL",1900,94.1,NA,NA,300,1.6,0,0.0833333333333333,0,0,4,1,NA,1,NA,2.66666666666667,NA,1,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0
"Middle Yellow River Valley","CnYngsh",-5000,80.4,13370.7247555584,NA,246.72569061751,1.58821577545693,0.1,0.18,0.18,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Middle Yellow River Valley","CnLngsh",-3000,51,NA,1587.98928313293,39555.2169168823,3.37355803660415,0.216666666666667,0.6125,0.633333333333333,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0
"Middle Yellow River Valley","CnErlit",-1800,56.9,NA,12394.9569190445,13415.8048231562,3.14368928585312,0.5125,0.6,0.76,0.9,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0.1,3,NA,NA,NA,1,0
"Middle Yellow River Valley","CnErlig",-1600,64.7,2315668.78739493,365416.726678617,765655.921302086,3.20586188685966,0.3875,0.685714285714286,0.7,0.9,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,2.4764234324021,NA,NA,NA,1,0
"Middle Yellow River Valley","CnShang",-1200,68.6,5e+06,1e+06,NA,3.2418626067046,0.555555555555556,0.828571428571429,0.8,0.9,2.7,1,NA,NA,NA,6,NA,4,NA,NA,NA,2,0.1,1,3,0,0,0,1,1
"Middle Yellow River Valley","CnWZhou",-1100,78.4,NA,850000,NA,3.77088402979655,0.855555555555556,0.844444444444444,0.8,0.95,2,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,NA,1,2.0870972726294,NA,1,1,1,1
"Middle Yellow River Valley","CnWZhou",-1000,82.4,5e+06,850000,1e+05,3.77088402979655,0.855555555555556,0.844444444444444,0.8,0.95,2,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,NA,1,2.0870972726294,NA,1,1,1,1
"Middle Yellow River Valley","CnWZhou",-900,82.4,11095072.042207,850000,125000,3.77088402979655,0.855555555555556,0.844444444444444,0.8,0.95,2,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,NA,1,2.0870972726294,NA,1,1,1,1
"Middle Yellow River Valley","CnWZhou",-800,82.4,13500000,850000,125000,3.77088402979655,0.855555555555556,0.844444444444444,0.8,0.95,2,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,NA,1,2.0870972726294,NA,1,1,1,1
"Middle Yellow River Valley","CnJinSA",-700,86.3,NA,160000,NA,3.75,0.84,0.84,0.8,0.8125,3,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,1,1,NA,1,1,1,NA,1
"Middle Yellow River Valley","CnWeiWS",-400,72.5,NA,90000,NA,3.79112786196599,0.8375,0.822222222222222,0.8,0.74,5,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,1,1,NA,1,1,1,NA,1
"Middle Yellow River Valley","CnWeiWS",-300,74.5,16163863,90000,NA,3.79112786196599,0.8375,0.822222222222222,0.8,0.74,5,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,1,1,NA,1,1,1,NA,1
"Middle Yellow River Valley","CnWHan*",-200,92.2,50544142.1567304,2433000,298282.770064318,4.99918546511655,0.79,0.972727272727273,0.857142857142857,0.971428571428571,5.4,2,NA,3,NA,3,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Middle Yellow River Valley","CnWHan*",-100,92.2,50544142.1567304,4567000,298282.770064318,4.99918546511655,0.79,0.972727272727273,0.857142857142857,0.971428571428571,5.4,2,NA,3,NA,3,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Middle Yellow River Valley","CnWHan*",0,92.2,50544142.1567304,4917000,298282.770064318,4.99918546511655,0.79,0.972727272727273,0.857142857142857,0.971428571428571,5.4,2,NA,3,NA,3,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Middle Yellow River Valley","CnEHan*",100,98,48747662.1711557,6500000,420000,4.68703287608115,0.881818181818182,0.975,0.828571428571429,0.85,5,2,NA,2,NA,3,NA,2,NA,NA,NA,3,1,1,1.43516438040575,1,1,1,NA,1
"Middle Yellow River Valley","CnEHan*",200,96.1,NA,2500000,1e+05,4.68703287608115,0.790909090909091,0.975,0.828571428571429,0.85,5,2,NA,2,NA,3,NA,2,NA,NA,NA,3,1,1,1.43516438040575,1,1,1,NA,1
"Middle Yellow River Valley","CnErJin",300,88.2,NA,4500000,6e+05,4.7231300544566,0.75,0.93,0.828571428571429,0.95,5,2,NA,3,NA,3,NA,2,NA,NA,NA,NA,NA,1,1.2931365170856,NA,NA,NA,NA,1
"Middle Yellow River Valley","CnNWei*",400,88.2,NA,5e+05,6e+05,4.14941713342737,0.61,0.86,1,0.957142857142857,4.5,2,NA,3,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2,1,NA,1,1,1
"Middle Yellow River Valley","CnNWei*",500,90.2,3.2e+07,1773000,6e+05,4.14941713342737,0.61,0.86,1,0.957142857142857,4.5,2,NA,3,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2,1,NA,1,1,1
"Middle Yellow River Valley","CnSui**",600,94.1,4.6e+07,6225000,5e+05,4.11272241010691,0.745454545454545,0.890909090909091,0.857142857142857,0.95,5,2,NA,3,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1
"Middle Yellow River Valley","CnTangE",700,96.1,4.8e+07,5067000,1e+06,4.45247856217947,0.9,0.883333333333333,0.842857142857143,0.975,5,0.666666666666667,NA,3,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2,1,NA,1,1,1
"Middle Yellow River Valley","CnTangL",800,96.1,44523565.2847597,3243000,1e+06,3.66010403313838,0.990909090909091,0.9,0.842857142857143,0.95,5,0.666666666666667,NA,3,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2,1,NA,1,1,1
"Middle Yellow River Valley","CnTangL",900,96.1,80529043.9035844,1500000,1e+06,3.66010403313838,0.990909090909091,0.9,0.842857142857143,0.95,5,0.666666666666667,NA,3,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2,1,NA,1,1,1
"Middle Yellow River Valley","CnNSong",1000,96.1,82423436.1998741,2943530.57222306,5e+05,5.2111556479563,0.990909090909091,0.991666666666667,0.857142857142857,1,6,2,NA,4,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2.04429627335286,1,NA,1,1,1
"Middle Yellow River Valley","CnNSong",1100,96.1,82423436.1998741,2250819.58707187,1e+06,5.2111556479563,0.990909090909091,0.991666666666667,0.857142857142857,1,6,2,NA,4,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2.04429627335286,1,NA,1,1,1
"Middle Yellow River Valley","CnLrJin",1200,86.3,49722411.5963996,3600000,NA,4.25,1,1,0.857142857142857,1,5.4,2,NA,4,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1
"Middle Yellow River Valley","CnYuan*",1300,94.1,64060540.0469622,18167211.6916408,8e+05,5.2,1,0.909090909090909,0.857142857142857,1,6,2,NA,2,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1
"Middle Yellow River Valley","CnMing*",1400,98,62338312.8458774,3900000,150000,5.5,0.818181818181818,0.908333333333333,0.857142857142857,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1
"Middle Yellow River Valley","CnMing*",1500,98,50908700,5235010.92066138,672000,5.5,0.818181818181818,0.908333333333333,0.857142857142857,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1
"Middle Yellow River Valley","CnMing*",1600,98,103781414.197684,3655000,706000,5.5,0.909090909090909,0.908333333333333,0.857142857142857,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1
"Middle Yellow River Valley","CnQingE",1700,96.1,123760270.624732,13100000,784294.12340959,5.8,1,0.925,0.857142857142857,1,6,2,NA,4,NA,6,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1
"Middle Yellow River Valley","CnQingL",1800,96.1,2.95e+08,11300000,890892,5.8,1,0.925,0.833333333333333,1,6,2,NA,4,NA,6,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1
"Middle Yellow River Valley","CnQingL",1900,96.1,338830493.877722,11300000,1104372,5.8,1,0.925,0.833333333333333,1,6,2,NA,4,NA,6,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1
"Niger Inland Delta","MlJeJe1",-200,94.1,216.278615758242,7.94565413035139,120.627082465369,1,0.0909090909090909,0.166666666666667,0.166666666666667,0.0125,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Niger Inland Delta","MlJeJe2",100,94.1,2326.5747095369,985.169562852448,1333.33759932395,1.88112365249243,0.0818181818181818,0.158333333333333,0.166666666666667,0.0125,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Niger Inland Delta","MlJeJe3",400,88.2,14773.134316601,1100,7768.03460313349,2.383365291596,0.0818181818181818,0.6,0.166666666666667,0.0125,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Niger Inland Delta","MlJeJe4",900,86.3,27910.98854817,1100,23614.6662056827,1.83179441054161,0.0818181818181818,0.6,0.166666666666667,0,5,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
"Niger Inland Delta","MrWagdM",1000,94.1,1063373.6918028,382656.945793853,20174.3498205853,3.37297030556122,0.618181818181818,0.645454545454546,0.166666666666667,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.2492561517585,NA,NA,NA,1,0
"Niger Inland Delta","MrWagdL",1100,86.3,1287458.14662869,389771.021568573,14703.8288114872,3.34756604997883,0.627272727272727,0.72,0.816666666666667,0.96,4.5,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Niger Inland Delta","MlMali*",1300,88.2,4501099.58999373,1731609.76592738,16042.537233743,3.30962527242051,0.5,0.7,0.8,0.983333333333333,4.5,0.666666666666667,NA,4,NA,5,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1
"Niger Inland Delta","MlMali*",1400,88.2,4501099.58999373,1731609.76592738,16042.537233743,3.30962527242051,0.59,0.7,0.8,0.983333333333333,4.5,0.666666666666667,NA,4,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Niger Inland Delta","MlSong2",1500,92.2,4228465.70331317,640816.899888097,60000,3.75958191408467,0.709090909090909,0.866666666666667,0.8,0.975,4.5,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Niger Inland Delta","MaSaadi",1600,80.4,2763835.16500632,476000,70000,4,0.966666666666667,0.95,0.98,0.9625,4.5,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Niger Inland Delta","MlBaman",1800,64.7,3666920.60703499,391835.545172408,30000,3.8,0.933333333333333,0.92,0.9,0.9,2.7,2,NA,4,NA,4,NA,NA,NA,NA,NA,1,0.9,0.9,3,1,0,1,1,1
"North Colombia","CoNahua",300,52.9,NA,NA,714.750882985391,1.38678560164851,NA,0.5,0.2,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0
