"NGA","PolID","Date","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","SpecFreqLR","PartFreqLR","AudFreqLR","OrthopraxyLR","OrthodoxyLR","SpecFreqWR","PartFreqWR","AudFreqWR","OrthopraxyWR","OrthodoxyWR","SpecFreqFR","PartFreqFR","AudFreqFR","OrthopraxyFR","OrthodoxyFR","SpecFreqER","PartFreqER","AudFreqER","OrthopraxyER","OrthodoxyER","SpecFreqDR","PartFreqDR","AudFreqDR","OrthopraxyDR","OrthodoxyDR","Monotheism","Omnipresence","Omniscience","Omnipotence","HighGods","SEHarm","SEFair","SERecip","SEProperty","SEKinship","SEIngroup","SERespect","SEBravery","SEPurity","SEGeneral","SEAmoral","SEAmoral","HeredStatus"
"Cambodian Basin","KhAngkL","1300","96.1","1500000",NA,"845719.036137463","5","6","6","6","1","1","1","1","0","0.1","1","1","1","1","1","0.9","1","1","1","0.9","0.9","0.9","0.9","1","1","1","0","1","1","1","1",NA,"1","1","1","1","1","1","1","1","0.9","0.9","1","0","1","0.9","0","0","2","2","2",NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Cambodian Basin","KhAngkL","1400","96.1","1500000",NA,"845719.036137463","5","6","6","6","1","1","1","1","0","0.1","1","1","1","1","1","0.9","1","1","1","0.9","0.9","0.9","0.9","1","1","1","0","1","1","1","1",NA,"1","1","1","1","1","1","1","1","0.9","0.9","1","0","1","0.9","0","0","2","2","2",NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Cambodian Basin","KhCambd","1500","96.1","931260.569937467","279646",NA,"8","6","6","6","1","1","1","1","0.1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1",NA,"1","1","1","1","1","1","1","1","1","0.9","1","0","1","1","0","0",NA,NA,NA,NA,NA,"6","6",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Cambodian Basin","ThAyuth","1600","80.4",NA,NA,"155000","6","6","6","4","0","0","1","1","0","0","0.1","1","1","1","1","1","0.9","1",NA,"0","1","1","1","1",NA,NA,"1",NA,NA,"1","1",NA,"1","1","1","0.9","0.9","0.9","1",NA,"1",NA,"0.1","1","0.9","1","1","0","2","2","2",NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Cambodian Basin","ThAyuth","1700","80.4",NA,NA,"155000","6","6","6","4","0","0","1","1","0","0","0.1","1","1","1","1","1","1","1",NA,"0","1","1","1","1",NA,NA,"1",NA,NA,"1","1",NA,"1","1","1","0.9","0.9","0.9","1",NA,"1",NA,"0.1","1","0.9","1","1","0","2","2","2",NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Cambodian Basin","ThRattn","1800","86.3","4329794.00519389","513120","65061.3954015768","6","5","6",NA,"0.1","0","1","1","0.1","0.1","0","0.9","1","1","0.9","1","1","0.9",NA,"0","0.9","1","1","1",NA,NA,"1",NA,"1","1","1",NA,"1","1","1","1","1","1","1",NA,"1","1","0.1","1","0.1","1","1","0","2","2","2",NA,NA,"6","6","6",NA,NA,"6","6","6",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Central Java","IdMedng","800","74.5","367016.323715684","127209.598423461","1000","3","4.38141838757038","1.56792150597226","2.42690759713393","0.9","0.9","1","1","0.1",NA,"0.9","0.9","0.9",NA,NA,"1",NA,"1","0.9","1","1",NA,"1","0.9","0.9",NA,"0.1",NA,"1","1","1","0","1","0.9","0.9","1","1","0.9",NA,NA,NA,"1","1",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Java","IdMedng","900","74.5","367016.323715684","127209.598423461","1000","4","4.38141838757038","1.56792150597226","2.42690759713393","0.9","0.9","1","1","0.1",NA,"0.9","0.9","0.9",NA,NA,"1",NA,"1","0.9","1","1",NA,"1","0.9","0.9",NA,"0.1",NA,"1","1","1","0","1","0.9","0.9","1","1","0.9",NA,NA,NA,"1","1",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Java","IdMedng","1000","74.5","367016.323715684","127209.598423461","1000","4","4.38141838757038","1.56792150597226","2.42690759713393","0.9","0.9","1","1","0.1",NA,"0.9","0.9","0.9",NA,NA,"1",NA,"1","0.9","1","1",NA,"1","0.9","0.9",NA,"0.1",NA,"1","1","1","0","1","0.9","0.9","1","1","0.9",NA,NA,NA,"1","1",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Java","IdKedir","1100","72.5","211795.218303488","59300.61148806",NA,"5","5","3","3","0.9","0.9","1","1","0.1",NA,"0.9","0.9","1",NA,NA,"1","0.1","1","1","1",NA,"1","0.9","0.9","0.9",NA,NA,NA,"1","1","1","0","1","0.9","0.9","0.9","1","0.9",NA,NA,NA,"1","1",NA,NA,NA,"1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Java","IdKedir","1200","72.5","213405.106024027","59300.61148806",NA,"5","5","3","3","0.9","0.9","1","1","0.1",NA,"0.9","0.9","1",NA,NA,"1","0.1","1","1","1",NA,"1","0.9","0.9","0.9",NA,NA,NA,"1","1","1","0","1","0.9","0.9","0.9","1","0.9",NA,NA,NA,"1","1",NA,NA,NA,"1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Java","IdMajap","1300","86.3","5000000","500000","116107.860277839","5","5","3","3","1","1","1","1","0.1",NA,"0.9","0.9","1","1","1","1","1","1","0.9","1","0.9","0.9","1","0.9","0.9",NA,NA,NA,"1","1","1","0","1","0.9","0.9","0.9","1","0.9","1",NA,NA,"1","1",NA,"1","1","0","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Java","IdMajap","1400","86.3","5000000","500000","116107.860277839","5","5","3","3","1","1","1","1","0.1",NA,"0.9","0.9","1","1","1","1","1","1","0.9","1","0.9","0.9","1","0.9","0.9",NA,NA,NA,"1","1","1","0","1","0.9","0.9","0.9","1","0.9","1",NA,NA,"1","1",NA,"1","1","0","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Java","IdMajap","1500","86.3","5000000","500000","116107.860277839","5","5","3","3","1","1","1","1","0.1",NA,"0.9","0.9","1","1","1","1","1","1","0.9","1","0.9","0.9","1","0.9","0.9",NA,NA,NA,"1","1","1","0","1","0.9","0.9","0.9","1","0.9","1",NA,NA,"1","1",NA,"1","1","0","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Java","IdMatrm","1600","76.5","3285025.35514521","99009.0398880623",NA,"5","5","0.674518999057087","3","1","1","1","1",NA,NA,"1","0.9","1","0.9","1","0.9",NA,"0.9","1","1","1","1","1","0.9","0.9",NA,NA,NA,"1","1","1","0","1","0.9","0.9","0.9","0.9","1","1",NA,NA,"0.9","1",NA,NA,NA,"0.9","0.1","2","2","2",NA,NA,"4","4",NA,NA,NA,"4","4",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Central Java","IdMatrm","1700","76.5","3285025.35514521","99009.0398880623",NA,"5","5","0.674518999057087","3","1","1","1","1",NA,NA,"1","0.9","1","0.9","1","0.9",NA,"0.9","1","1","1","1","1","0.9","0.9",NA,NA,NA,"1","1","1","0","1","0.9","0.9","0.9","0.9","1","1",NA,NA,"0.9","1",NA,NA,NA,"0.9","0.1","2","2","2",NA,NA,"4","4",NA,NA,NA,"4","4",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Chuuk Islands","FmTrukE","1800","94.1",NA,NA,"153.569976029356","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",NA,NA,NA,NA,NA,"5","5","5",NA,NA,"5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"0.9","0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chuuk Islands","FmTrukL","1900","96.1","9200","127.2",NA,"4","3","1","2","0","0","0","0.9","0.9","0.9","1","1","1","1","0","0","0","1","0","1","1","0","1","0","0","0.1","0.1","0","1","1","1",NA,"1","0.9","0.9","1","1","0","0","0","0","0","1","0","0","1","0","1",NA,NA,NA,NA,NA,"5","5","5",NA,NA,"5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeCuzLF","100","74.5",NA,NA,NA,NA,NA,NA,"3","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,"0.1",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeCuzE1","200","72.5",NA,"634.442060195016",NA,NA,NA,NA,"3","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0",NA,NA,NA,NA,"0.1","0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0.1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeCuzE1","300","72.5",NA,"739.352027469455",NA,NA,NA,NA,"3","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0",NA,NA,NA,NA,"0.1","0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0.1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeCuzE1","400","72.5",NA,"1000",NA,NA,NA,NA,"3","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","0",NA,NA,NA,NA,"0.1","0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0.1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeCuzE2","500","76.5",NA,"1000",NA,NA,NA,NA,"3","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1","0.1","1",NA,"0.1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0.1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeCuzE2","600","76.5",NA,"1000",NA,NA,NA,NA,"3","0.1","0.1","0.1","0.1","0.1","0.1",NA,"0.1","0.1","0.1","0.1","1",NA,"0.1","0",NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1",NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0.1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeWari*","700","86.3","246272.795505455","-6863.52664128368","54984.4763645255","3.81040068179505","3.14663427331733",NA,"5","0.9","0.9","0.9","1","0.1",NA,"1","0.1","0.1","0.1","0.1","1","1","0.1","1","1","0.9",NA,"0.1","1",NA,NA,NA,"1",NA,"0","0","0","0","0","0.1","0","0","0","0","0","0","0","1","0.1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeWari*","800","86.3","246272.795505455","-6863.52664128368","54984.4763645255","3.81040068179505","3.14663427331733",NA,"5","0.9","0.9","0.9","1","0.1",NA,"1","0.1","0.1","0.1","0.1","1","1","0.1","1","1","0.9",NA,"0.1","1",NA,NA,NA,"1",NA,"0","0","0","0","0","0.1","0","0","0","0","0","0","0","1","0.1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeWari*","900","86.3","246272.795505455","-6863.52664128368","54984.4763645255","3.81040068179505","3.14663427331733",NA,"5","0.9","0.9","0.9","1","0.1",NA,"1","0.1","0.1","0.1","0.1","1","1","0.1","1","1","0.9",NA,"0.1","1",NA,NA,NA,"1",NA,"0","0","0","0","0","0.1","0","0","0","0","0","0","0","1","0.1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeCuzL1","1000","84.3",NA,"608.317441049326",NA,NA,NA,NA,"4","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","1","0.1",NA,"0.9","0.1","0.9","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,"0.1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeCuzL1","1100","84.3",NA,"608.317441049326",NA,NA,NA,NA,"4","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","1","0.1",NA,"0.9","0.1","0.9","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,"0.1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeCuzL1","1200","84.3",NA,"608.317441049326",NA,NA,NA,NA,"4","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,"0.1","1","0.1",NA,"0.9","0.1","0.9","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",NA,"0.1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeCuzL2","1300","86.3",NA,"2392.52472982833",NA,"4","4","2","4","0.9","0",NA,"0.9","0.1","0","1","0.1","0.9","0.1","0.1","1",NA,"0.9","1","1",NA,"0.9","0.1","0.9","0.1","0.1","0.1","0.1","0.1","0","0",NA,"0","0","0","0","0","0","0","0","0","0","1",NA,"0.1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeInca*","1400","98",NA,"731641.674924117","70440.1166410159","5.09984336624802","6","4","5","1","1","1","0.1","0.1","0.9","1","0.1","1","0.1","0.1","1","0.1","0.9","1","1","1","1","0","1","1","1","0.1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.9","0.1","0.1","0.1","0.1","2","0","2",NA,NA,"1","1","1",NA,NA,"6","6","6",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Cuzco","PeInca*","1500","100","11392525.9410519","731641.674924117","70440.1166410159","5.09984336624802","6","4","5","1","1","1","0.1","0.1","0.9","1","0.1","1","0.1","0.1","1","0.1","0.9","1","1","1","1","0","1","1","1","0.1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.9","0.1","0.1","0.1","0.1","2","0","2",NA,NA,"1","1","1",NA,NA,"6","6","6",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Deccan","InDecNL","-2700","90.2",NA,NA,NA,"1","0","2","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1",NA,NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.1","2","2","2",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deccan","InDecNL","-2600","90.2",NA,NA,NA,"1","0","2","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1",NA,NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.1","2","2","2",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deccan","InDecNL","-2500","90.2",NA,NA,NA,"1","0","2","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1",NA,NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.1","2","2","2",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deccan","InDecNL","-2400","90.2",NA,NA,NA,"1","0","2","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1",NA,NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.1","2","2","2",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deccan","InDecNL","-2300","90.2",NA,NA,NA,"1","0","2","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1",NA,NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.1","2","2","2",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deccan","InDecNL","-2200","90.2",NA,NA,NA,"1","0","2","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1",NA,NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.1","2","2","2",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deccan","InDecNL","-2100","90.2",NA,NA,NA,"1","0","2","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1",NA,NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.1","2","2","2",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deccan","InDecNL","-2000","90.2",NA,NA,NA,"1","0","2","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1",NA,NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.1","2","2","2",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deccan","InDecNL","-1900","90.2",NA,NA,NA,"1","0","2","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1",NA,NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.1","2","2","2",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deccan","InDecNL","-1800","90.2",NA,NA,NA,"1","0","2","1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.1","0.1",NA,NA,"0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1","0.1","0.1","2","2","2",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
