"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.773917771122749,0.512711885530301,0.42822449487773,0.556003305494958,0.44590596433615,0.349787994767872,0.384418758471707,0.455922277004685,0.702002346021531,0.506749705181056,0.275811021272696,0.333838034522484,0.460517445322795,0.53481321811377,0.391498611318055,0.330881062502426,0.478601313743054,0.0934400551112473,0.332960933498517,0.490311515304653
1.82736445671045,1.7775981671347,2.18602590712776,1.72882887477647,1.99250443375527,2.13182943278884,1.98794397373104,1.94640450925681,1.89639406422182,1.97373164423433,2.05606514631706,2.13903530650142,1.98696837899435,1.85170066697795,1.83394190088496,1.87586490200866,1.85863244667377,1.73961860498604,2.08075134204904,2.02274254575583
-3.08823469095895,-3.08972543915866,-3.10055832396964,-3.08607431345032,-3.08910506726897,-3.10610158844468,-3.0976329030302,-3.0699291213036,-3.07103935568251,-3.07003778056514,-3.10096552552225,-3.08328631630844,-3.10002637160418,-3.09289307940231,-3.10008040393397,-3.09540950383104,-3.11986429947942,-3.09491953425825,-3.1071373352141,-3.09539285142736
3.1556947754961,3.24643682775711,2.9488774383181,2.8568276465994,3.41921224619326,3.41229052671055,3.45799657021361,3.27663576299763,3.08300563274408,2.78450468629343,3.30547061156434,3.18487391658946,2.75884282553772,3.30982252309636,3.00043514241973,3.50561408683071,3.28801296462902,3.30983451622135,3.46952791373634,2.98773026040981
0.690580684795491,0.750460193060593,0.781254119490246,0.887103604069163,1.31092720511876,0.973959512932864,0.742797892769304,0.95203216834206,1.02884815995626,0.959241464688208,1.10588936760167,1.27320678638332,1.01701952503399,0.768373507491951,0.845043411121979,1.14078989343774,1.24477287785482,0.879944123857299,0.483398030935805,1.15266372362208
0.820508961239806,0.66338909794844,0.508310171219953,0.376384481382485,0.692079609595283,0.396971594669555,0.211364436841801,0.499545622840524,0.586144445747747,0.644110198289537,0.651126052823482,0.523737560128867,0.796272290292614,0.700203826620191,0.782886830378403,0.784709836292771,0.671703005798909,0.394122605379219,0.755774223171234,0.0978334170954581
1.19157954490169,1.19905741044118,0.922849021779198,1.21146704378057,1.20085969144464,1.36342970222376,1.22813721252169,1.50979096545987,1.35788400560318,0.892321005145526,0.924673640791155,1.14177851482715,1.17065224876936,1.18234363637423,1.383557056415,1.35826182743199,0.913414555579433,1.10048235748347,1.20023101156238,0.806202595770094
-4.15352223980247,-3.87120425016339,-4.02762551589797,-3.72760839112705,-3.80651188399591,-4.08814104196443,-3.67503016589478,-3.78181112414591,-3.97824986544946,-3.93799216447589,-4.21822007984912,-4.37392120801844,-3.81870829860193,-3.40377625248677,-4.09835226239071,-3.88661772273931,-4.0451129454489,-3.75793395851167,-3.73499128378475,-3.96685518648033
-3.53843835480945,-3.85799725548717,-3.71617613291883,-3.66348135285573,-3.93186928774862,-3.75642609241233,-3.8184988827434,-3.62320073817907,-3.7794531362149,-3.70249113494354,-3.96502998629265,-3.955211201637,-3.78961307712205,-3.97627584180579,-3.83448766924629,-3.72307045754888,-3.81657820302151,-3.57798705033382,-3.75258303288889,-3.82292786167964
-3.91640040545662,-3.81336961442745,-3.84305710037775,-3.7743794499316,-3.95053694301611,-3.75982457169098,-3.80776320827693,-3.57018366934276,-3.9996221978334,-3.82365855712955,-3.60776569177711,-3.77583618886093,-3.40928870342444,-3.75183949171177,-3.90196261644869,-3.76197401929936,-3.68698831294951,-3.797477197794,-3.89522413800439,-3.90577838528556
-4.49650984300911,-4.39581881885527,-4.50275645092552,-4.4536701154597,-4.47429695843381,-4.51278699566571,-4.39753495760804,-4.41541469065139,-4.45004391936545,-4.40660426903597,-4.45686210710503,-4.36527495683033,-4.36198222850824,-4.5106990059815,-4.40987839560693,-4.33750476796086,-4.40267740202125,-4.34138585640384,-4.37242596048055,-4.46370748459988
-3.51652493992989,-3.36345573668552,-3.4512498013643,-3.57575526157123,-3.60655275726703,-3.61391900021742,-3.51642119196106,-3.49187528501681,-3.52869129251538,-3.52231466757825,-3.51590106915639,-3.53113720412876,-3.3840932115966,-3.5060726038128,-3.69913269322008,-3.75447844991685,-3.43418092298297,-3.54804873989092,-3.57093633524683,-3.56748734632097
-3.43431846272565,-3.46379009007179,-3.45278670505335,-3.4616201352233,-3.42638153598056,-3.55562233608998,-3.54382087677916,-3.4370697576212,-3.35859063745789,-3.35837789616469,-3.46961446200942,-3.45190664160627,-3.40851217298327,-3.53150578285797,-3.47798017573817,-3.37826963746269,-3.51517585063042,-3.4033524285327,-3.42176975595065,-3.3734582423082
-3.15989246050926,-3.14074116739668,-3.17015448005773,-3.1830653339723,-3.14852069387027,-3.11494841032326,-3.06511882149528,-3.1208727762247,-3.10920602716482,-3.09350099185269,-3.15762707167801,-3.2026823866606,-3.15676925325539,-3.17077418159516,-3.20389010539681,-3.10102018455833,-3.13426672437066,-3.13145589187935,-3.1733660817568,-3.12974968822514
-2.65552264574963,-2.68914993729553,-2.67165246337176,-2.64396951351956,-2.72332883282137,-2.62272213730884,-2.65270321145625,-2.73581774658288,-2.6234582742698,-2.764016946661,-2.72546051231163,-2.61440530634259,-2.83406789420521,-2.7062762697866,-2.66865098169755,-2.68977095865286,-2.79600814288304,-2.71016351820917,-2.54719330234807,-2.57913224234842
-2.00116547779487,-2.01070433971627,-1.84531442567391,-2.51832345580058,-2.67820982796354,-1.99242677553568,-2.30761801037886,-2.54579316775733,-2.64497774010189,-2.08781454573992,-2.57754370028232,-1.98730311598219,-2.56607687510507,-2.3542989253372,-1.8632970978307,-1.9653639051283,-2.60579261744445,-2.54916214481654,-2.00514196674906,-2.01286754215949
-1.42209631758645,-1.43837407640405,-1.40968723647387,-1.41371555154505,-1.42548246531354,-1.40596379811945,-1.4058797318449,-1.38081189116806,-1.37707312107682,-1.39422449678249,-1.4322072692193,-1.41411966505688,-1.42624553940581,-1.39682275759224,-1.40989819322525,-1.40217987521151,-1.4349467603211,-1.39286058222811,-1.41569916367201,-1.39630735350127
-0.986010992446451,-0.893286224341459,-0.898755689980851,-0.921547611194652,-1.02033817998956,-0.935542505673247,-0.901014452574134,-0.898225948992748,-0.846596550825576,-0.943401893211725,-0.951793397416745,-0.898762565251694,-0.925089382391967,-0.860818667337143,-0.966717004336209,-0.865924942391877,-0.914155116204161,-0.857586685381319,-0.920380053317998,-0.874748665611384
-0.410697961973218,-0.461326907823529,-0.444791565439525,-0.449073598619295,-0.452671274802803,-0.433184105258659,-0.419794439555707,-0.433218159591368,-0.453391284762487,-0.399062008846217,-0.455879006692896,-0.463859133683037,-0.459295144553858,-0.410474444798619,-0.475967654129539,-0.375727391102494,-0.46223698216735,-0.40830644150031,-0.421571064941916,-0.387057706158079
1.68542344268551,1.68697077804694,1.66873245247138,1.68836377169653,1.68937703889228,1.69331839617447,1.64116516141484,1.7065759397013,1.66926842210925,1.67982643086749,1.6513670812378,1.62862103476,1.68833012644972,1.70381731103095,1.69447592947549,1.6661694306146,1.67584646602866,1.6491753145724,1.65988591217442,1.6715556528169
1.62097721540656,1.60109307002696,1.64389833004862,1.64251580613739,1.61554002740501,1.66160638362587,1.66201904990833,1.64734282242579,1.66576760671791,1.69279192914706,1.66038859621179,1.63937630658955,1.63962048517016,1.64891021608569,1.63394880181561,1.68522751210507,1.64907539420714,1.61143435585068,1.62172673702823,1.62994956823289
1.55810070966163,1.56642317210603,1.57965432654683,1.59772825180696,1.57211015506374,1.55445692135023,1.54280386436477,1.55776085347618,1.56307992664042,1.52547098749012,1.55976544167283,1.5440130240881,1.53657168562258,1.65078024298849,1.52972827057862,1.57841523744699,1.5363098624251,1.56743784891109,1.54708576731492,1.57984638217814
1.99951838665807,2.01150192378271,2.00080050706359,1.94396709357848,1.98980941305847,1.95968459178912,2.02069532151874,2.00830257717146,1.98902294664845,2.03813948461113,2.01891468900914,2.0027953913074,2.00293626088701,1.99027026039734,1.99759027350876,2.00907527699129,1.94779245596784,1.97728767869266,2.03032594036585,2.00749120474559
1.51535677751228,1.559808208204,1.54438681454821,1.56073091461949,1.55915987713119,1.56501313233562,1.55076372197757,1.52165955618174,1.5258418157262,1.60155559371304,1.53123491793305,1.55822111695158,1.53695334411037,1.58898125043455,1.53651761249536,1.58884576619706,1.55875779073547,1.54947469705246,1.51262340756564,1.51242331187895
1.26716743217997,1.20255144864065,1.24825055413858,1.25124575655391,1.24964443779837,1.24935737876875,1.28733564219858,1.2473603888731,1.21915566224427,1.25218505883186,1.23496090667976,1.22572942245237,1.27529065816241,1.25027588710929,1.24020636195958,1.22805092484541,1.24137678629333,1.18814560039702,1.26962296285989,1.25610543655902
0.927067208850938,0.890811048014107,0.938187657769222,0.936772027939841,0.931118863177926,0.926645438396095,0.955375593971228,0.945525363254597,0.887076338881582,0.92057854485555,0.918535112033871,0.885450144151462,0.943769522114864,0.942205406675966,0.934245763240055,0.910734515567463,0.906261397926798,0.859047673106151,0.947635106923742,0.913742684257646
2.32865279513627,2.3480687496561,2.38180308459767,2.33675323789812,2.35647184317547,2.32252441464992,2.37826822815398,2.33777562892876,2.36617788613484,2.35294716693552,2.32028906903131,2.32675731673258,2.33663164181367,2.3454680849273,2.37195207772343,2.38962961348869,2.3476127196391,2.38100320919624,2.34036828003413,2.35635671067127
2.30747785053224,2.32753862503526,2.35997664440761,2.31529154679566,2.33566414347422,2.30143524943897,2.35671162830026,2.31497716691665,2.34485196349011,2.33179036616256,2.29954672601418,2.30526755847419,2.31516389317289,2.32329279960492,2.34958682952213,2.36934953888125,2.32723689733875,2.35972988492493,2.3198233593113,2.33521695361318
2.30386310286164,2.29304863181905,2.30525253632084,2.33169963946262,2.29047236357469,2.31331187442643,2.31458872508374,2.30078066052264,2.3220063219231,2.30643700856916,2.3147116471379,2.28478261319446,2.29449507430937,2.29194047883653,2.31821451510677,2.31340088225832,2.30925594100158,2.30040260009121,2.33545851895997,2.29339704591813
2.79022647495066,2.79772408508153,2.81137470265375,2.81080910392628,2.81057108168122,2.80248637815672,2.79971538441631,2.82510750403175,2.73827212091989,2.83118239672879,2.8001227959404,2.80428767179059,2.76978336378225,2.788272840195,2.76411638173499,2.88466153503954,2.8189249966638,2.81605633671049,2.82531387644979,2.75666151441303
3.17343772022931,3.21431736070459,3.10552935261322,3.10897358555416,3.14254839963944,3.11029354023688,3.12979879872565,3.13809822176997,3.15630540820838,3.12299730770212,3.15424959050745,3.09721334325242,3.13497277079637,3.14571852810008,3.19009652973428,3.2097974498875,3.19092966807146,3.13557935002015,3.12316905188539,3.08069538099492
3.58908150721461,3.63152416552796,3.60649525610292,3.63239588335697,3.61572389249842,3.57623463390801,3.61786810124131,3.67510557961528,3.62475722092159,3.60201006089513,3.60550087241284,3.60014910205181,3.5985740461953,3.59875178069896,3.61880445493922,3.60386179516563,3.6368178575522,3.63169503291574,3.6330630838163,3.58132026594783
-3.21513091302691,-3.43293373075335,-3.59434625905883,-3.40420460750624,-3.39547650791548,-3.48149597500349,-3.40340569057991,-3.39186843570353,-3.27529230354086,-3.51412620214358,-3.63349049003897,-3.70050697570789,-3.25424942362651,-3.54154999382336,-3.40080909896396,-3.44965688754425,-3.03287835197046,-2.92954862585229,-3.4795657263051,-3.97691125999159
-3.98379901738452,-4.0799165335827,-4.01726506312266,-3.95650823479982,-4.06849229191635,-3.77837603481257,-3.81423529485241,-3.77683273193921,-4.2871849315874,-4.05333159674735,-4.02087768905993,-3.81684414946607,-4.01074019736355,-3.938298756138,-3.84377208788581,-4.47668678089992,-3.92209879827038,-3.9661202938433,-3.74578931163268,-3.71931889093544
-4.73349662195649,-4.196975893039,-4.62348019272493,-4.79259928636967,-4.15873740869827,-4.43206862545553,-4.12489151267862,-4.55678708670145,-4.65433613770138,-4.92419825659493,-4.3022328929156,-4.66993334398737,-4.25558967246261,-4.30258893574812,-4.9358365500882,-4.804142081739,-4.59002020341887,-4.23375273766957,-4.32504540499681,-4.90162692764408
-3.52663912917397,-3.94298923163631,-3.39256924912642,-3.24495338392944,-3.59247965264721,-4.11725321644217,-3.68200635051972,-3.57395445608728,-3.6991473407908,-3.4056220194373,-3.7693412864295,-3.36555592950653,-3.62671009498754,-3.6784207523249,-3.87738728010585,-3.114354304701,-3.6608294765212,-4.182156924571,-3.58798152130778,-3.75635170027065
-2.1301237981205,-3.15630825843918,-2.97634801787177,-1.85647330414201,-2.05643820235725,-2.58916638442947,-3.11334249582682,-2.34987546114535,-2.50649306738292,-2.17709311250333,-2.61891086917918,-2.44876252046684,-2.32896875433603,-2.28193844065519,-2.15704932755754,-2.12063961421639,-2.58536563915808,-2.30186328559332,-1.90815047794576,-2.35399632710527
-2.24165940221607,-2.45345385568403,-2.3965759341058,-2.20337071485807,-2.31784157292763,-2.46221713087922,-2.54727982113038,-1.79181609485788,-2.63041395805634,-1.62273683052916,-2.34750967169755,-3.33769239621592,-2.19668115143197,-1.969557120428,-2.33176672358885,-2.6182065109195,-2.38719015750035,-2.05166217650371,-2.41003765073609,-2.80592740233893
-3.25725459366688,-2.8012040523284,-3.35832919612371,-3.39107437105112,-2.84697359686094,-2.8213072920242,-2.56608244204642,-3.16098760202919,-2.80777100896096,-3.03540642510964,-2.87291392029419,-3.16889249619988,-3.1559532433832,-3.10822657525841,-2.93147932620186,-3.24289129812698,-2.79380530964168,-2.57717551233029,-2.77067828090244,-2.49549522422697
1.68173399703278,1.69914267068723,1.68117615683454,1.72366856244188,1.6873289712995,1.74678241037625,1.7030063122953,1.71063198850896,1.77353345536239,1.77369138628896,1.69963208826391,1.65415555071145,1.73011502962458,1.66012223601228,1.71861034008365,1.73176517735661,1.68541456623805,1.76342371408944,1.67747383415699,1.65909790018518
0.836937836655029,0.880563307637965,1.02496163396665,0.873167784651437,0.889753861285521,1.14468511779581,0.670390600127772,1.04396162231016,1.0529373004005,1.09695468213006,0.921639918652051,0.994128222552133,1.1468109449894,0.729854819010009,0.748360354445025,1.00498497689186,1.03079036229055,1.26740149223299,0.948383956327896,0.873496979341245
0.211988207707493,0.232693958462998,0.122549285880166,0.0334392443946059,0.0666663653073532,0.575471790541971,0.216073635759698,-0.0765611527235475,0.408510644440092,0.0854379810158995,0.261450556829616,0.120947545608073,0.0401959438606899,0.271597511440597,0.121008846947058,0.132647899416329,0.37568280171759,0.644221090661382,0.435829385148446,0.373124845856009
2.14214542376884,2.10087022861881,2.07196699324875,2.3687664171857,2.15247357656462,2.03019973187221,1.9667339085264,2.10581971681218,2.09663341018823,2.00466190022827,2.20356970425198,2.13513781899956,2.08412093792481,2.26903018020593,2.14707786217308,2.2417722664212,2.17961466919323,2.20239039342828,2.22069294736066,2.1931690041301
2.0442310590011,2.21033441713491,2.10784290476027,2.20062953664433,2.17668934290688,2.27208124946701,2.02498248606511,2.07953120680075,2.11601315638389,2.23144176669927,2.15279057101935,2.0125948777214,1.96846227542589,2.04782571504612,2.0715831295544,2.11385766412971,2.18660234378043,2.15907344462354,2.11424048582079,2.12396693827443
1.99258610966407,2.18048484673088,2.36592552366838,1.92982158006823,1.89202917311996,2.19573045768874,2.18090458390444,2.14394645452872,2.16317049595442,2.10830126885991,2.08546312693664,2.13137578140077,2.29674944789932,2.20478074513396,2.11309217900471,1.87284419889763,2.03518089158755,2.11557296303059,1.92111372319079,2.07831393433467
1.02153786789857,1.1697990020849,1.3440803858321,1.32862922596564,1.1120089068441,1.31122447413892,1.41801784387881,1.20978588718828,1.09113237018782,1.373793362771,1.10880863308877,1.35015698526063,1.45998479505381,1.32056986649134,1.04615591241287,1.24527098534269,1.33427024032139,0.870763710489582,0.983128145172867,1.23603227984136
0.692415667099012,0.652646692998488,0.616494901256149,0.500100701945339,0.629806110985275,0.608091053219687,0.491530922350391,0.660973588788395,0.516706197560127,0.66834333544835,0.606502043397741,0.675705046048397,0.564795589497142,0.7825027700927,0.512763215435126,0.595798804192039,0.532633566575873,0.510586019489588,0.685777135247519,0.642935956867248
2.44173161822672,2.44889874058168,2.47353086213699,2.44106339602031,2.45191515911254,2.42652821841515,2.45419763516627,2.46526406779599,2.43640768382805,2.42408543034256,2.45188106591539,2.46677602337788,2.45931317287219,2.44931229918139,2.44139005919759,2.46676897483041,2.44850399582386,2.45841216089481,2.4824608473768,2.40552108347546
2.15003153127774,2.14804012052605,2.1395355508028,2.1527145604659,2.14272974515388,2.13857189045841,2.14168700517346,2.14156907054114,2.13567470292658,2.15065188032728,2.14112097042489,2.14049363043867,2.13787205397969,2.14127458040452,2.13362745628609,2.16457829662004,2.14954699603042,2.14454970748664,2.13776619272373,2.13848166319525
1.70164283033975,2.3062974533855,1.40506172392414,1.4212904706847,1.82515331444647,1.67462310971618,2.39802615473719,1.98657702016152,1.61293356121415,2.26443674171167,1.98299448382014,2.20647324721943,1.76130954183871,2.13801101936568,2.26120732454714,1.83174317496718,2.06729711781719,1.34458240848176,2.45804137642081,2.08337268241698
2.13707937465299,2.16911465943902,2.16278816690175,2.16412235455675,2.15933828729747,2.16613277370482,2.13133468013502,2.15509512906913,2.13679395528574,2.190579500794,2.10694319964325,2.11955970148582,2.15991767937607,2.16839742695356,2.13857930287148,2.17343486895862,2.19075534660181,2.08156166372941,2.11360381693656,2.13969039127152
1.36619138585067,1.45649914314845,1.64680430242154,1.59407566876615,1.36713255560176,1.16380453309658,1.23154720644155,1.16042195763114,1.19193145136865,1.37612282000575,1.56223350783915,1.35310455440637,1.54630290442825,1.47616887151705,1.27558154173122,1.47801157818762,1.12528481574298,1.28143886776903,1.14022069881357,1.43165600064331
2.63972092101082,2.68289194543777,2.67104133772879,2.64923410318487,2.6502439286834,2.57733475769728,2.62897193549402,2.72686158501923,2.6724474473555,2.68863804628157,2.67761910462942,2.6256065598918,2.64968557226854,2.57158661524944,2.64899294504156,2.6608868486089,2.67089518738737,2.60516677847994,2.6542242542873,2.61003086028732
2.37600961347932,2.27213755743259,2.49250309507736,2.01754050492344,1.89263526456947,1.99005457161738,2.46530386984203,2.21020472099714,2.09525763025925,2.36644681474574,2.14025743379092,2.26753276544617,2.31124066421559,2.05667682143811,2.47117446784159,1.94070255567918,2.23802673526154,2.42751947170921,2.33973986710528,2.01145978146409
1.76964827025893,1.5405089048802,1.56454725461002,1.64861061128317,1.83170514394598,1.61479410234384,1.75708780773049,1.85319900041808,1.76621906606362,1.6427644480293,1.68113930484131,1.61019304936374,1.84501337328951,1.66686172012342,1.87244288320599,2.02587119852157,1.70824189470053,1.75780320972438,1.79183046654551,1.92149978995162
1.83319349229564,1.38301904514249,1.58608425137665,2.11749008786277,2.17791483330756,1.75816683999244,1.60459544594999,1.96127946410822,1.78737126613386,2.01066686606488,1.94029741309957,1.73972635340947,1.82891761970551,1.42236565873488,1.8158765958584,2.00006990619899,1.67411026792009,1.96219790938998,1.81481291650323,1.72831864236605
-1.45141999167162,-1.1745641963343,-1.2560954858822,-1.26713697870261,-1.27116944289756,-1.21096111607943,-1.31742117603966,-1.27195049274278,-1.36492992348639,-1.01288773957414,-1.1318864699923,-1.24222264996318,-1.55245119832356,-1.2708536390026,-1.28262086763274,-1.39390723861461,-1.29857071321715,-1.57230874926209,-1.17669147193961,-1.40056171103469
-4.94481601791191,-4.89398603759569,-4.4566271084567,-4.61238979354794,-4.93264272267709,-4.25861433933856,-5.01906587832744,-4.63473174180027,-5.41080075036856,-4.95918573847308,-4.80589203137614,-5.01064717094,-4.74424169895646,-4.59131344496252,-5.47376127185218,-4.48073598969099,-4.85207173855413,-4.81305103804823,-4.67607645039741,-4.7059599742691
-4.53296728912447,-4.63349314875637,-4.54213244584304,-4.67290851989929,-4.77606384352494,-4.52563668026959,-4.94162391512252,-4.90360967355099,-4.79533363511761,-4.86946194802855,-5.02062230428983,-4.20468620674167,-4.83043335333246,-4.95672099382283,-5.19315045558158,-4.82519876521483,-4.34466468281845,-4.04428623773857,-4.69072721131035,-4.65003101576502
-4.97929643765341,-4.10967214628505,-5.03614985249188,-4.30022209100358,-4.25667925733131,-4.38136305936924,-4.22330034416608,-4.16577795829945,-4.97811898613843,-4.26814943565631,-3.95537655810285,-4.4580845167379,-4.17444352312684,-4.42656255981763,-4.21974057925848,-4.45769513140191,-4.48427634825274,-3.49902887668622,-4.27721685754834,-4.03983762438512
-4.40198045275955,-3.90985678541802,-3.91006421165217,-4.11521730138246,-4.17974165937487,-4.07399587516967,-4.35287613033514,-3.9588849418831,-4.33557338811034,-3.73527942277821,-4.00700755708116,-3.82238089985929,-4.59353272636278,-4.58630056489599,-4.28307621734981,-4.35999309168463,-3.92206928496275,-4.40814291957233,-3.99950624693542,-3.81857356537441
-4.46185508948749,-4.52043169042164,-4.55967651643916,-4.73613888618627,-4.18262729665312,-4.29509640646025,-3.75293363410976,-3.70871066263975,-4.80849516925458,-4.75996217319833,-4.06065901042049,-4.31925533232417,-4.78814570630209,-3.65904461787342,-4.35275798139648,-4.06919917725827,-4.22963968160752,-4.92137933372261,-4.06681623995808,-4.21106422563603
-3.55699191804613,-4.13921949834908,-3.90562319363294,-3.55684799861102,-3.4687482811613,-3.76149701633918,-3.31957691118838,-3.36764673685245,-3.9149078386276,-3.47382348140169,-3.78680174919863,-3.67408880045183,-3.18495123280453,-3.89800382104035,-3.3205308140631,-3.69150625304889,-3.77391510123877,-2.95506641299067,-4.08381084383302,-3.8972363671223
-3.41097847412671,-3.42819743896811,-3.54598949301886,-3.77381550352894,-3.33180641048408,-3.36662079221041,-3.59096810161345,-3.49397209499813,-3.81575983957371,-3.56728291809792,-3.82845275901561,-2.83980635039908,-3.28893097520304,-3.66591353215972,-3.12446251601851,-3.68644758439316,-3.49002742828788,-3.47181656418904,-3.86292806752632,-3.56163459543833
-3.67636354710662,-3.59466963597085,-3.53971809917701,-3.08157795359847,-3.15555917273297,-3.97903535769772,-3.40777687804091,-3.59910970166572,-3.49851536509052,-3.50734097559798,-3.48043844984906,-3.40020950880051,-2.68371197189546,-3.86472549699178,-3.59171294848307,-3.069549047518,-3.44303848664555,-3.66627256589428,-3.62283622872703,-3.45603695836595
-2.58868222369662,-2.84157304845119,-3.27524678250359,-3.04872302158344,-3.04111989204577,-3.12764827786836,-3.21162371330607,-2.95762108387246,-3.21723009819519,-2.97836233775993,-3.02697063718993,-2.94043665683343,-3.25290887922596,-3.25793462421983,-3.13643136772559,-3.2550974148007,-3.10473210721744,-3.19871429093883,-3.31513550057308,-2.86725355940654
-3.41920198895588,-3.5887497934441,-3.66319343562136,-3.36206158809495,-3.32491912960564,-3.84788889188736,-3.65230600355108,-3.50004229343497,-3.47963062636217,-3.19330028010856,-3.84063214224723,-3.46124407251821,-3.79776657996912,-3.62586530859255,-3.45078183375216,-3.83363599896152,-3.82884129709509,-3.56138451391749,-3.8222360796193,-3.52155530086838
-1.37161247022751,-1.60956594490674,-1.54678383520632,-1.51624541025219,-1.77361147226077,-1.48219856916049,-1.27908113722049,-1.3569145772554,-1.48727156714751,-1.38091077778392,-1.06072013145673,-1.45295983553745,-1.29461672262875,-1.23920477282394,-1.51387320401419,-1.08776132456494,-1.39418360014096,-1.17616829867902,-1.46440791316401,-1.34021910313991
-0.871797165175326,-0.741753372975696,-0.871636944033492,-0.74764353177068,-1.36970519352754,-0.79559471007944,-0.708853950385017,-0.799720150734097,-0.869377610426731,-0.881074933129851,-0.928120279453078,-0.970560126237002,-0.426946219047641,-0.585467824823529,-0.711210278893532,-0.799612800840235,-0.705639959977425,-0.742635675222499,-0.729076783389998,-0.851199426342312
-0.846518066731407,-0.486241347052229,-0.531803777035908,-0.747400188178595,-0.79955839656326,-0.731476263399646,-0.462051983942746,-0.817192232118193,-0.796499711486245,-0.675199858430949,-0.163678179419588,-0.63566281227275,-0.777459531965133,-0.588141380531027,-0.50906996156943,-0.340660805474118,-0.456190967623134,-0.711370264871739,-0.532377003583589,-0.587119081618912
-0.543128206920298,-0.652194649467707,-0.538911298950756,-0.180203004439816,-0.38929420524541,-0.640617258830504,-0.589959158797652,-0.494165292775757,-0.489642269919415,-0.430578314925788,-0.277076392559338,-0.600890137486774,-0.40937077401609,-0.335018998726129,-0.131617471878991,-0.234636471989685,-0.331656873601451,-0.838122177499679,-0.227996406846919,-0.287352165753019
-0.34976142986811,-0.487587417266913,-0.348915892973501,-0.232547673654332,-0.317182105558587,-0.572666687666018,-0.428923268302333,-0.268902900958004,-0.320245578804052,-0.219794878238728,-0.297018350957042,-0.388581323079488,-0.454632032327373,-0.451930116273157,-0.193068726020113,-0.093485208340821,-0.221662114592019,-0.587416187086386,-0.507877894695527,-0.212340546453992
-0.392889825440083,-0.42545044592594,-0.433402482450303,-0.210057165332713,-0.385074475980994,-0.330027337687012,-0.122718085920569,-0.355325586380328,-0.404197487885669,-0.306120142898737,-0.314097975122985,-0.47190285154127,-0.297399772760171,-0.401849622070937,-0.323107252017422,-0.267012550717756,0.0635294964324495,-0.446747709293133,-0.0610201456533047,-0.247276934711648
-0.591356080433246,-1.1347874975157,-0.621249335032387,-0.539380776449732,-0.666352339401836,-0.329521911016799,-0.662833463357648,-0.612225908640818,-0.667921709765878,-0.889648360340869,-0.436107035449619,-0.831263031977263,-0.784597916160865,-0.384037544125968,-0.537379210049778,-0.805499518915941,-0.316613175034421,-1.10453829972386,-0.643352602944819,-0.632188452059424
-0.620021472984918,-0.859437240673254,-0.804149261295563,-0.632338205902638,-0.694859416495256,-0.707811569248733,-0.577688104509394,-0.894129212133501,-0.735976089450601,-0.907752403938472,-0.720015440207368,-0.621852344496157,-0.402712867197381,-0.632983834844467,-0.642465482051891,-0.615486775369179,-0.704770038317673,-0.667245591947365,-0.542600150172341,-0.670078007721629
0.13148765303397,-0.155722606743473,-0.412710703047415,0.158940459415107,-0.351682312453194,-0.519570517669213,-0.29183199432732,-0.138082481045299,0.288749252809856,-0.75650554624764,0.1671372616534,0.0329658765601814,-0.561906743350194,-0.25367425147485,-0.309149226017422,0.415109252438165,-0.0966033333490729,0.0604991984178768,-0.382404920688706,-0.34285438893806
0.732403585279556,0.909774335948443,0.309067995810351,0.719199376075046,0.905858665022349,0.708686493357471,0.687140289233966,0.887322288489075,0.545692374817154,0.496144793295443,0.579416339995685,0.555984154010858,0.976602801134719,0.965693060858959,0.582945998749534,0.556660949646498,0.66518961768453,0.579394036247261,0.754451016267434,0.80665606843194
1.52229696687977,1.26323623248793,1.45103265059231,1.45616224262744,1.5734550839327,1.35432444353568,1.81849455133007,1.65108402426135,1.3318017849628,1.63264573019103,1.52271186539118,1.68371926330661,1.60062962071074,1.16279476205331,1.79749762039464,1.29493795857715,1.43182291513869,1.33614413057979,1.55546818980729,1.35937373941593
1.54260475595907,1.3186529069797,1.39127773957902,1.25677124432842,1.67504965159246,1.5776379137372,1.58593875661676,1.44238782726866,1.53234668656986,1.52261285448597,1.31077789854259,1.48386488306326,1.39949510382753,1.27840948283094,1.44628281908159,1.6992502131473,1.46346922151532,1.31802455489051,1.38097921285777,1.42873616853842
1.30577378170453,1.31279478201098,1.62962742798027,0.956404703172839,1.2256273554563,1.47765684780211,1.46690692136534,1.02897830092534,0.73433997588936,1.10712601494502,1.67941763395079,1.31552830364305,1.88824058636657,1.66667580651274,1.24674722626068,1.11455216179124,0.944488650796107,1.57906141906676,1.54378301502973,1.52423910512498
1.59688018950022,1.25176719048648,1.34080601883768,1.23087559069264,1.61427053002037,1.31489463580662,1.27396381840108,1.15014780312058,1.59203889982485,1.14997200049175,1.45986863429242,1.5671828381374,1.35288966258673,1.42471827313531,1.56035931436344,1.17737681959238,1.20350810682947,1.35114323433219,1.2610041109321,1.55408194876166
1.12728827635118,1.21463919144545,1.63598796611933,1.250043603701,1.30616870970823,1.28142951462012,0.818227329758198,1.7406557549975,1.27320024485684,1.57360748765261,1.46960828919607,1.29923187767528,1.58347933052356,1.83273595561674,2.03193265798469,1.25097486891598,1.2145606409452,1.58729069273041,1.66962540205235,1.38414736918717
