"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing","Mean","Lower","Upper"
"Sogdiana","UzKok02",-700,66.7,4.08493849442555,2.41226124782421,4.43165838242195,1.72350264935944,0.4,0.333333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.288227438247361,0.067125643333605,0.509329233161117
"Sogdiana","UzKok02",-600,66.7,4.08493849442555,2.41226124782421,4.43165838242195,1.72350264935944,0.4,0.333333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.288227438247361,0.067125643333605,0.509329233161117
"Sogdiana","AfGrBct",-200,90.2,7.15258856996516,5.82686408177956,4.59964058255895,3.29275221344581,0.7625,0.8,0.814285714285714,0.9375,5,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,3,0.5,1,1.17100885378325,1,1,1,1,1,0.639497208050676,0.512700236473046,0.766294179628306
"Sogdiana","AfTochr",-100,66.7,7.09537211890541,4.27851835781124,4.71278229863789,2.47096144718163,0.5,0.644444444444444,0.94,0.9,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.55,0.9,0.842569049634443,1,0,1,NA,1,0.583693185440159,0.510203752053053,0.657182618827265
"Sogdiana","AfTochr",0,66.7,5.13896107917506,4.27851835781124,4.06531206893754,2.47096144718163,0.5,0.644444444444444,0.94,0.9,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.55,0.9,0.842569049634443,1,0,1,NA,1,0.529991116254595,0.497255508855313,0.562726723653878
"Sogdiana","AfKushn",100,84.3,7.14823869560456,6.36791881159744,5.17609125905568,3.62151880619829,0.777777777777778,0.809090909090909,0.833333333333333,1,5,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,1,0.55,1,3.26408453116396,1,0,1,1,1,0.672124697472104,0.511079607720633,0.833169787223576
"Sogdiana","AfKushn",200,84.3,6.95919730919147,6.35388510403734,5,3.62151880619829,0.777777777777778,0.809090909090909,0.833333333333333,1,5,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,1,0.55,1,3.26408453116396,1,0,1,1,1,0.669829598203309,0.509162052313204,0.830497144093415
"Sogdiana","AfHepht",500,76.5,7.42324587393681,6.46234133234994,4.83918337576021,2.85386660311036,0.728571428571429,0.914285714285714,0.816666666666667,1,5,1,2,NA,6,NA,6,NA,NA,NA,NA,NA,1,0.55,1,1,1,0,1,1,1,0.670504712021193,0.519871964863237,0.821137459179148
"Sogdiana","KgWTurk",600,74.5,6.22018682770873,6.50075468819617,3.99449338950914,2.92726763220011,0.7,0.785714285714286,0.816666666666667,0.925,3.6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.633333333333333,1,1.48134114339228,1,0,1,NA,1,0.603331565419389,0.512372175930692,0.694290954908086
"Sogdiana","UzSogdi",700,94.1,4.63440589823138,4.16024452231315,4.44781487210536,2.94173413769989,0.772727272727273,0.79,0.833333333333333,0.975,5,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,3,0.55,1,2.92421080187229,1,1,1,1,1,0.556539251012601,0.508618030531859,0.604460471493343
"Sogdiana","UzSamnd",900,98,6.77815125038364,6.39794000867204,5.11394335230684,4.30869154301787,0.9,0.916666666666667,0.828571428571429,1,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1,0.694963924080605,0.512165039751225,0.877762808409985
"Sogdiana","KgKarKh",1000,98,6.39794000867204,6.30102999566398,5.30102999566398,4,0.881818181818182,0.791666666666667,0.828571428571429,0.975,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1,0.672012791577597,0.512174563482688,0.831851019672506
"Sogdiana","KgKarKh",1100,92.2,6.51065347394532,5.77237146585201,4.11996311680606,4,0.881818181818182,0.791666666666667,0.828571428571429,0.975,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1,0.657403101877787,0.506082002284316,0.808724201471257
"Sogdiana","KgKarKh",1200,98,6.33679107284413,6.17495679586779,5.39206499512734,4,0.881818181818182,0.791666666666667,0.828571428571429,0.975,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1,0.672267471053263,0.511594024630611,0.832940917475916
"Sogdiana","UzChagt",1300,88.2,6.3400134618838,6.54406804435028,4.75426656294078,2.94334781078641,0.527272727272727,0.76,0.816666666666667,0.9625,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,NA,NA,1,0.777451765122247,NA,NA,NA,1,1,0.613250391083833,0.508024761807273,0.718476020360393
"Sogdiana","UzTimur",1400,96.1,7.69019608002851,6.74036268949424,5.17609125905568,4.42759325965324,0.827272727272727,0.881818181818182,0.828571428571429,0.9875,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,1.96129348562776,1,1,1,1,1,0.709853654327233,0.512185880602154,0.907521428052312
"Sogdiana","UzTimur",1500,92.2,7.38334664840094,5.83034677428592,5.17609125905568,4.42759325965324,0.827272727272727,0.881818181818182,0.828571428571429,0.9875,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,1.96129348562776,1,1,1,1,1,0.680401392958044,0.523733978454115,0.837068807461974
"Sogdiana","UzJanid",1600,78.4,5.79851134765435,5.33698233070449,4.82331124911499,4.30783769892267,0.8625,0.857142857142857,0.8,0.9875,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2.67018639484485,1,1,1,1,1,0.641251238019323,0.506513569934431,0.775988906104216
"Sogdiana","UzJanid",1700,78.4,5.95783968261288,5.33698233070449,4.91767155127071,4.30783769892267,0.8625,0.857142857142857,0.8,0.9875,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2.67018639484485,1,1,1,1,1,0.643686293305428,0.49246029473067,0.794912291880187
"Southern China Hills","CnHQngL",1800,70.6,5.30102999566398,4.00715010536668,3.60207749963583,2,0.857142857142857,0.6,0,0.125,4,1,2,NA,NA,NA,NA,NA,1.33333333333333,NA,NA,NA,2,NA,0,1,NA,0,NA,NA,0,0.413682278246644,0.315325670538712,0.512038885954575
"Southern China Hills","CnHChin",1900,70.6,5.30102999566398,4.00715010536668,3.60207749963583,2,0.857142857142857,0.6,0,0.125,4,1,2,NA,NA,NA,NA,NA,1.33333333333333,NA,NA,NA,2,NA,0,1,NA,0,NA,NA,0,0.413682278246644,0.315325670538712,0.512038885954575
"Susiana","IrPrCer",-7800,84.3,2.74731863844873,2.15374060570006,2.39125344154981,0.75,0.09,0.181818181818182,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.150891998185693,-0.215570428282236,0.517354424653621
"Susiana","IrPrCer",-7700,84.3,2.74731863844873,2.15374060570006,2.39125344154981,0.75,0.09,0.181818181818182,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.150891998185693,-0.215570428282236,0.517354424653621
"Susiana","IrPrCer",-7600,84.3,2.74731863844873,2.15374060570006,2.39125344154981,0.75,0.09,0.181818181818182,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.150891998185693,-0.215570428282236,0.517354424653621
"Susiana","IrPrCer",-7500,84.3,2.74731863844873,2.15374060570006,2.39125344154981,0.75,0.09,0.181818181818182,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.150891998185693,-0.215570428282236,0.517354424653621
"Susiana","IrPrCer",-7400,84.3,2.74731863844873,2.15374060570006,2.39125344154981,0.75,0.09,0.181818181818182,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.150891998185693,-0.215570428282236,0.517354424653621
"Susiana","IrPrCer",-7300,84.3,2.74731863844873,2.15374060570006,2.39125344154981,0.75,0.09,0.181818181818182,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.150891998185693,-0.215570428282236,0.517354424653621
"Susiana","IrForma",-7200,86.3,2.68955260506878,3.66691923497928,2.70964363354288,0.75,0.0909090909090909,0.181818181818182,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.159270615814257,-0.196888258644864,0.515429490273378
"Susiana","IrForma",-7100,86.3,2.68955260506878,3.66691923497928,2.70964363354288,0.75,0.0909090909090909,0.181818181818182,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.159270615814257,-0.196888258644864,0.515429490273378
"Susiana","IrArcha",-7000,76.5,2.98623891115019,2.02284363701719,1.8034946470009,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185218975594497,-0.140849282951024,0.511287234140017
"Susiana","IrArcha",-6900,76.5,2.98623891115019,2.02284363701719,1.8034946470009,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185218975594497,-0.140849282951024,0.511287234140017
"Susiana","IrArcha",-6800,76.5,2.98623891115019,2.02284363701719,1.8034946470009,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185218975594497,-0.140849282951024,0.511287234140017
"Susiana","IrArcha",-6700,76.5,2.98623891115019,2.02284363701719,1.8034946470009,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185218975594497,-0.140849282951024,0.511287234140017
"Susiana","IrArcha",-6600,76.5,2.98623891115019,2.02284363701719,1.8034946470009,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185218975594497,-0.140849282951024,0.511287234140017
"Susiana","IrArcha",-6500,76.5,2.98623891115019,2.02284363701719,1.8034946470009,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185218975594497,-0.140849282951024,0.511287234140017
"Susiana","IrArcha",-6400,76.5,2.98623891115019,2.02284363701719,1.8034946470009,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185218975594497,-0.140849282951024,0.511287234140017
"Susiana","IrArcha",-6300,76.5,2.98623891115019,2.02284363701719,1.8034946470009,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185218975594497,-0.140849282951024,0.511287234140017
"Susiana","IrArcha",-6200,76.5,2.98623891115019,2.02284363701719,1.8034946470009,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185218975594497,-0.140849282951024,0.511287234140017
"Susiana","IrArcha",-6100,76.5,2.98623891115019,2.02284363701719,1.8034946470009,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185218975594497,-0.140849282951024,0.511287234140017
"Susiana","IrKhzE*",-6000,68.6,2.98965017681009,2.68057272251858,2.4529667131547,1,0.1,0.45,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.200907515429564,-0.112241350156819,0.514056381015947
"Susiana","IrKhzE*",-5900,68.6,2.98965017681009,2.68057272251858,2.4529667131547,1,0.1,0.45,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.200907515429564,-0.112241350156819,0.514056381015947
"Susiana","IrKhzE*",-5800,68.6,2.98965017681009,2.68057272251858,2.4529667131547,1,0.1,0.45,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.200907515429564,-0.112241350156819,0.514056381015947
"Susiana","IrKhzEM",-5700,82.4,2.54528965555148,3.41922446576806,2.37787478968449,1.08414838792436,0.181818181818182,0.3125,0,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185548330925675,-0.137956187555905,0.509052849407254
"Susiana","IrKhzEM",-5600,82.4,2.54528965555148,3.41922446576806,2.37787478968449,1.08414838792436,0.181818181818182,0.3125,0,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185548330925675,-0.137956187555905,0.509052849407254
"Susiana","IrKhzEM",-5500,82.4,2.54528965555148,3.41922446576806,2.37787478968449,1.08414838792436,0.181818181818182,0.3125,0,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185548330925675,-0.137956187555905,0.509052849407254
"Susiana","IrKhzEM",-5400,82.4,2.54528965555148,3.41922446576806,2.37787478968449,1.08414838792436,0.181818181818182,0.3125,0,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185548330925675,-0.137956187555905,0.509052849407254
"Susiana","IrKhzEM",-5300,82.4,2.54528965555148,3.41922446576806,2.37787478968449,1.08414838792436,0.181818181818182,0.3125,0,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185548330925675,-0.137956187555905,0.509052849407254
"Susiana","IrKhzEM",-5200,82.4,2.54528965555148,3.41922446576806,2.37787478968449,1.08414838792436,0.181818181818182,0.3125,0,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.185548330925675,-0.137956187555905,0.509052849407254
"Susiana","IrKhzM*",-5100,82.4,3.17048891225702,3.82884986358451,3.36470694510947,1.22073475778593,0.172727272727273,0.3,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.236850349036958,-0.0332947125135711,0.506995410587487
"Susiana","IrKhzM*",-5000,82.4,3.03776008050773,4.37476281561652,3.36470694510947,1.47073475778593,0.172727272727273,0.3,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.246485522122117,-0.0121408391733596,0.505111883417593
"Susiana","IrKhzM*",-4900,82.4,3.03776008050773,4.37476281561652,3.36470694510947,1.47073475778593,0.172727272727273,0.3,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.246485522122117,-0.0121408391733596,0.505111883417593
"Susiana","IrKhzM*",-4800,82.4,3.03776008050773,4.37476281561652,3.36470694510947,1.47073475778593,0.172727272727273,0.3,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0,0.246485522122117,-0.0121408391733596,0.505111883417593
"Susiana","IrKhzL*",-4700,78.4,3.59643090917234,1.95347873564468,3.14266153463181,1.49544392476706,0.336363636363636,0.328571428571429,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.248466332941482,-0.00347844495969779,0.500411110842661
"Susiana","IrKhzL*",-4600,78.4,3.59643090917234,1.95347873564468,3.14266153463181,1.49544392476706,0.336363636363636,0.328571428571429,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.248466332941482,-0.00347844495969779,0.500411110842661
"Susiana","IrKhzL*",-4500,78.4,3.59643090917234,1.95347873564468,3.14266153463181,1.49544392476706,0.336363636363636,0.328571428571429,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.248466332941482,-0.00347844495969779,0.500411110842661
"Susiana","IrKhzL*",-4400,78.4,3.59643090917234,1.95347873564468,3.14266153463181,1.49544392476706,0.336363636363636,0.328571428571429,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.248466332941482,-0.00347844495969779,0.500411110842661
"Susiana","IrSusa1",-4300,84.3,3.99849301881771,6.01788763443578,2.87115618026564,1.7587347768233,0.336363636363636,0.328571428571429,0.15,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.279508830297466,0.0490727565085959,0.509944904086335
"Susiana","IrSusa1",-4200,84.3,3.99849301881771,6.01788763443578,2.87115618026564,1.7587347768233,0.336363636363636,0.328571428571429,0.15,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.279508830297466,0.0490727565085959,0.509944904086335
"Susiana","IrSusa1",-4100,84.3,3.99849301881771,6.01788763443578,2.87115618026564,1.7587347768233,0.336363636363636,0.328571428571429,0.15,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.279508830297466,0.0490727565085959,0.509944904086335
"Susiana","IrSusa1",-4000,84.3,3.99849301881771,6.01788763443578,2.87115618026564,1.7587347768233,0.336363636363636,0.328571428571429,0.15,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.279508830297466,0.0490727565085959,0.509944904086335
"Susiana","IrSusa1",-3900,84.3,3.03364187097631,3.15038090148442,2.87115618026564,1.7587347768233,0.336363636363636,0.328571428571429,0.15,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,1,0,0.239634877251567,-0.0205267877890466,0.499796542292181
"Susiana","IrSusa2",-3800,68.6,3.03364187097631,2.70595480735368,2.81205233586415,2.29378191700103,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.72122276308431,NA,NA,NA,1,1,0.409918362513536,0.290062882687406,0.529773842339666
"Susiana","IrSusa2",-3700,72.5,4.11759109979518,3.54785039252967,2.81205233586415,2.64689095850051,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.72122276308431,NA,NA,NA,1,1,0.455415071458854,0.372863657188457,0.537966485729251
"Susiana","IrSusa2",-3600,72.5,4.23591360558787,2.62147427459307,3.46849095132643,2.64689095850051,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.72122276308431,NA,NA,NA,1,1,0.466970369405497,0.407396186970181,0.526544551840814
"Susiana","IrSusa2",-3500,72.5,4.31733261932152,3.38479909117858,3.69897000433602,2.86852164652093,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.72122276308431,NA,NA,NA,1,1,0.478446664704805,0.435106253460822,0.521787075948788
"Susiana","IrSusa2",-3400,72.5,4.33990064584429,3.96255122905725,3.69897000433602,3.14689095850051,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.72122276308431,NA,NA,NA,1,1,0.484798964923602,0.451276681680241,0.518321248166962
"Susiana","IrSusa2",-3300,72.5,4.3542954646635,3.74828105481399,3.69897000433602,3.14689095850051,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.72122276308431,NA,NA,NA,1,1,0.488793686998279,0.45455649043523,0.523030883561327
"Susiana","IrSusa2",-3200,72.5,3.83884909073726,3.49802459166468,3.59498695884381,3.14689095850051,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.72122276308431,NA,NA,NA,1,1,0.461710672352078,0.399978542210793,0.523442802493363
"Susiana","IrSusa3",-3100,68.6,3.83884909073726,3.10111081394079,3.59498695884381,3.36049541351767,0.428571428571429,0.725,0.98,0.9,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.68808894064199,NA,NA,NA,1,1,0.460015916878935,0.40489144715471,0.515140386603161
"Susiana","IrSusa3",-3000,66.7,5.42018466501692,5.08908699578644,3.73334977943993,3.07171604141777,0.428571428571429,0.725,0.98,0.9,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.68808894064199,NA,NA,NA,1,1,0.500248478374985,0.446106978694244,0.554389978055726
"Susiana","IrSusa3",-2900,66.7,5.42018466501692,5.08908699578644,3.73334977943993,3.07171604141777,0.428571428571429,0.725,0.98,0.9,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.68808894064199,NA,NA,NA,1,1,0.500248478374985,0.446106978694244,0.554389978055726
"Susiana","IrSusa3",-2800,66.7,5.42018466501692,5.08908699578644,3.73334977943993,3.07171604141777,0.428571428571429,0.725,0.98,0.9,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.68808894064199,NA,NA,NA,1,1,0.500248478374985,0.446106978694244,0.554389978055726
"Susiana","IrSusa3",-2700,66.7,5.42018466501692,5.08908699578644,3.73334977943993,3.07171604141777,0.428571428571429,0.725,0.98,0.9,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.68808894064199,NA,NA,NA,1,1,0.500248478374985,0.446106978694244,0.554389978055726
"Susiana","IrAwanE",-2600,70.6,5.48086023073593,5.30799178770905,3.77180020146694,3.89450990813122,0.6375,0.825,0.98,0.925,2.7,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2.93758209625719,NA,NA,NA,1,1,0.561646673602746,0.495976886422477,0.627316460783015
"Susiana","IrAwanE",-2500,70.6,5.48086023073593,5.30799178770905,3.77180020146694,3.89450990813122,0.6375,0.825,0.98,0.925,2.7,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2.93758209625719,NA,NA,NA,1,1,0.561646673602746,0.495976886422477,0.627316460783015
"Susiana","IrAwanE",-2400,70.6,5.48086023073593,5.30799178770905,3.77180020146694,3.89450990813122,0.6375,0.825,0.98,0.925,2.7,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2.93758209625719,NA,NA,NA,1,1,0.561646673602746,0.495976886422477,0.627316460783015
"Susiana","IrAwanE",-2300,70.6,5.48086023073593,5.30799178770905,3.77180020146694,3.89450990813122,0.6375,0.825,0.98,0.925,2.7,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2.93758209625719,NA,NA,NA,1,1,0.561646673602746,0.495976886422477,0.627316460783015
"Susiana","IqAkkad",-2200,82.4,6.16434553892378,5.52434181601292,4.4235996873845,4.80219562444232,0.71,0.966666666666667,0.833333333333333,0.985714285714286,3,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,0.9,1,4,1,0,1,1,1,0.622265851340878,0.504463212596803,0.740068490084952
"Susiana","IqUrIII",-2100,51,5.34299959148461,4.21939245633896,4.73466346307863,4.29953847163848,1,1,1,1,3,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,1,1,0.618312502053342,0.500555114213421,0.736069889893264
"Susiana","IrShima",-2000,51,4.78462902930347,5.63488200892874,5.11493536513655,3.76864265275159,0.9,0.925,0.842857142857143,0.9,3,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2.65289040060559,NA,NA,NA,1,1,0.612443447853628,0.504730786675623,0.720156109031633
"Susiana","IrSukkE",-1900,58.8,5.72680556259363,5.9017647230264,4.28675751550644,4.17125018505634,0.92,0.957142857142857,0.98,0.9,3,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2.30889140453185,NA,NA,NA,1,1,0.612036933738438,0.498319319078903,0.725754548397972
"Susiana","IrSukkE",-1800,58.8,5.25478037812886,4.19567131233365,4.29404002121755,4.17125018505634,0.92,0.957142857142857,0.98,0.9,3,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2.30889140453185,NA,NA,NA,1,1,0.619263167081732,0.5069951838582,0.731531150305264
"Susiana","IrSukkL",-1700,60.8,5.27315760193839,5.40124977787123,4.31719970280567,4.04032057739992,0.9,0.914285714285714,0.842857142857143,0.9,2.7,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2.71378908487702,NA,NA,NA,1,1,0.591307679270082,0.505633715525895,0.67698164301427
"Susiana","IrSukkL",-1600,60.8,5.83485750900692,4.5417736761868,3.84612702685647,4.04032057739992,0.9,0.914285714285714,0.842857142857143,0.9,2.7,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,2.71378908487702,NA,NA,NA,1,1,0.579755371295007,0.4984436928154,0.661067049774613
"Susiana","IrMElm1",-1500,60.8,5.49001743185868,5.41963449807224,3.88051675455221,3.33298552190977,0.92,0.916666666666667,0.842857142857143,1,1,1,2,NA,6,NA,4,NA,2,NA,NA,NA,NA,NA,1,2.76348312649397,NA,NA,NA,1,1,0.572242634727399,0.495630102629687,0.648855166825111
"Susiana","IrMElm2",-1400,58.8,6.19153523863159,5.50107290912622,4.68130294946183,3.82343146873139,0.9,0.9,0.98,0.966666666666667,1,1,2,NA,6,NA,4,NA,2,NA,NA,NA,NA,NA,1,3.39553734913824,NA,NA,NA,1,1,0.608018551617903,0.506866085817036,0.70917101741877
"Susiana","IrMElm2",-1300,60.8,6.01977723467268,5.50107290912622,3.60809357234884,3.82343146873139,0.9,0.9,0.98,0.966666666666667,1,1,2,NA,6,NA,4,NA,2,NA,NA,NA,NA,NA,1,3.39553734913824,NA,NA,NA,1,1,0.577929637833012,0.509347547184618,0.646511728481405
"Susiana","IrMElm3",-1200,66.7,5.82852257866173,5.40835319265026,4.32707217706654,3.28435457855568,0.95,0.928571428571429,0.842857142857143,1,3,1,2,NA,6,NA,4,NA,2,NA,NA,NA,NA,NA,1,2.26279870920183,NA,NA,NA,1,1,0.607933372656248,0.510011759034712,0.705854986277783
